name,ovrl_mos,dovrl_mos,sig_mos,dsig_mos,bak_mos,dbak_mos,p808_mos,dp808_mos,pesq,dpesq,stoi,dstoi,meanerr,dmeanerr
Noisy,1.8548803845040425,0.0,2.4906469910625937,0.0,1.9704740957513551,0.0,2.7396936416625977,0.0,1.315126826686244,0.0,0.8066168174037834,0.0,1.6902344774536717,0.0
model/tensor_train/tt_denoiser_rank_80.onnx,2.214260595419572,0.35938021091552974,2.705083235735092,0.21443624467249833,3.1078037740595597,1.1373296783082045,2.86495304107666,0.1252593994140625,1.4201538139773953,0.10502698729115134,0.7927121919382236,-0.013904625465559817,0.9057657087687513,-0.7844687686849204
model/tensor_train/tt_denoiser_rank_48.onnx,2.3125813483338766,0.45770096382983416,2.9139313614029088,0.4232843703403151,3.059217066779792,1.088742971028437,2.886998176574707,0.14730453491210938,1.4496487417528707,0.1345219150666268,0.8111072334661306,0.0044904160623471245,0.8425310093401532,-0.8477034681135185
model/tensor_train/tt_denoiser_rank_16.onnx,2.4456566273253637,0.5907762428213212,2.8723635932403284,0.38171660217773473,3.448850111823204,1.4783760160718487,3.064594030380249,0.32490038871765137,1.6087234981598393,0.29359667147359536,0.8441287590330268,0.03751194162924332,0.6575258044211081,-1.0327086730325636
model/tensor_train/tt_denoiser_rank_8.onnx,2.465885508746583,0.6110051242425407,2.8650790447259253,0.37443205366333165,3.4777970645546423,1.5073229688032872,3.029205322265625,0.28951168060302734,1.578943633264111,0.263816806577867,0.8431300824151353,0.03651326501135188,0.6893353662701033,-1.0008991111835686
model/tensor_train/tt_denoiser_rank_4.onnx,2.4212732834092345,0.5663928989051921,2.8514834713638773,0.36083648030128357,3.469280054149156,1.498805958397801,3.047020673751831,0.3073270320892334,1.554978866730967,0.23985204004472305,0.8337884868039201,0.02717166940013671,0.6913592052550612,-0.9988752721986105
model/tensor_train/tt_denoiser_rank_2.onnx,2.4122677238111234,0.557387339307081,2.8261523455348314,0.3355053544722377,3.43378243607523,1.463308340323875,3.048204183578491,0.30851054191589355,1.5353666543960571,0.2202398277098132,0.8307073891842525,0.024090571780469028,0.7023172006214412,-0.9879172768322305
